email_time_center
0.4
0.02
0.07
0.14
0.05
0.1
0.01
0.02
0.15
0.01
0.0008333333333333334
0.0
0.12
0.06
0.01
0.15
0.0
0.0016666666666666668
0.01
0.08
0.14
0.1
0.015
0.0025
0.02
0.00016666666666666666
0.0008333333333333334
0.005
0.0
0.2
0.0
0.1
0.0016666666666666668
0.0
0.25
0.06
0.02
0.0
0.2
0.02
0.00016666666666666666
0.01
0.01
0.0
0.015
0.01
0.01
0.35
0.02
0.2
0.015
0.1
0.2
0.01
0.04
0.0075
0.25
0.03
0.35
0.0
0.0
0.7
0.01
0.01
0.05
0.48
0.0
0.01
0.28
0.06
0.2
0.01
0.0
0.0
0.005
0.2
0.01
0.25
0.07
0.4
0.01
0.01
0.02
0.07
0.01
0.03
0.01
0.03
0.3
0.015
0.2
0.15
0.03
0.2
0.0
0.2
0.1
0.005
0.005
0.2
0.01
0.06
0.04
0.0025
0.04
0.01
0.0
0.0
0.005
0.1
0.02
0.02
0.005
0.01
0.0033333333333333335
0.01
0.0025
0.01
0.12
0.02
0.02
0.07
0.0016666666666666668
0.05
0.01
0.0033333333333333335
0.0025
0.0
0.04
0.2
0.3
0.02
0.005
0.0
0.01
0.4
0.16
0.03
0.0
0.1
0.15
0.01
0.01
0.02
0.008333333333333333
0.4
0.0
0.2
0.05
0.04
0.15
0.1
0.03
0.02
0.004166666666666667
0.03
0.05
0.05
0.02
0.1
0.0
0.08
0.2
0.02
0.15
0.02
0.05
0.0033333333333333335
0.0003333333333333333
0.0
0.01
0.01
0.01
0.02
0.03
0.03
0.1
0.02
0.08
0.06
0.05
0.0
0.008
0.07
0.5
0.5
0.25
0.3
0.03
0.0
0.02
0.3
0.25
0.08
0.01
0.0025
0.0016666666666666668
0.03
0.0
0.0016666666666666668
0.01
0.06
0.02
0.06
0.0
0.2
0.02
0.0
0.01
0.05
0.02
0.03
0.05
0.04
0.01
0.01
0.02
0.02
0.0
0.07
0.4
0.005
0.0016666666666666668
0.02
0.15
0.01
0.12
0.3
0.07
0.05
0.1
0.2
0.15
0.05
0.0033333333333333335
0.6
0.02
0.0
0.01
0.0016666666666666668
0.07
0.005
0.02
0.01
0.03
0.02
0.08
0.04
0.5
0.006666666666666667
0.25
0.0
0.35
0.0016666666666666668
0.45
0.005
0.01
0.02
0.01
0.01
0.0
0.0
0.07
0.05
0.0003333333333333333
0.0
0.01
0.0
0.01
0.06
0.15
0.01
0.005
0.01
0.0
0.07
0.0
0.0
0.02
0.1
0.02
0.035
0.05
0.03
0.14
0.0
0.005
0.0
0.0
0.01
0.02
0.02
0.015
0.02
0.35
0.08
0.0
0.005
0.01
0.0
0.01
0.01
0.4
0.01
0.0
0.01
0.01
0.1
0.04
0.0
0.02
0.02
0.01
0.0
0.15
0.02
0.01
0.02
0.0
0.05
0.02
0.09
0.25
0.02
0.015
0.02
0.3
0.3
0.02
0.01
0.2
0.02
0.4
0.0
0.06
0.04
0.05
0.01
0.02
0.06
0.01
0.0
0.2
0.02
0.01
0.0
0.03
0.005
0.0
0.01
0.15
0.1
0.02
0.03
0.04
0.06
0.0
0.02
0.1
0.05
0.0033333333333333335
0.2
0.03
0.25
0.02
0.01
0.04
0.035
0.015
0.01
0.01
0.3
0.1
0.04
0.005
0.1
0.01
0.01
0.04
0.0
0.1
0.0
0.02
0.4
0.01
0.05
0.1
0.01
0.07
0.01
0.02
0.01
0.005
0.0
0.006666666666666667
0.0
0.0075
0.08
0.0
0.2
0.025
0.14
0.0
0.08
0.02
0.0025
0.005
0.01
0.005
0.03
0.05
0.22
0.03
0.2
0.0
0.05
0.02
0.005
0.07
0.01
0.02
0.03
0.12
0.01
0.0
0.01
0.2
0.01
0.005
0.06
0.01
0.07
0.12
0.01
0.1
0.3
0.1
0.08
0.1
0.02
0.02
0.03
0.0
0.1
0.01
0.01
0.01
0.01
0.07
0.35
0.05
0.08
0.0
0.01
0.01
0.01
0.05
0.02
0.0016666666666666668
0.02
0.05
0.01
0.0
0.01
0.02
0.0
0.25
0.01
0.005
0.005
0.005
0.0
0.35
0.1
0.01
0.02
0.02
0.01
0.0
0.05
0.0033333333333333335
0.01
0.0
0.02
0.01
0.0
0.01
0.0008333333333333334
0.01
0.02
0.02
0.0
0.04
0.14
0.04
0.03
0.08
0.16
0.01
0.0
0.05
0.36
0.04
0.2
0.005
0.01
0.01
0.0
0.0075
0.03
0.04
0.05
0.0
0.0
0.2
0.0
0.01
0.05
0.02
0.15
0.01
0.1
0.005
0.01
0.04
0.03
0.02
0.02
0.06
0.0
0.01
0.05
0.005
0.005
0.03
0.04
0.25
0.05
0.02
0.2
0.5
0.2
0.04
0.25
0.07
0.1
0.03
0.02
0.05
0.2
0.01
0.08
0.02
0.05
0.01
0.72
0.0
0.0
0.0
0.03
0.02
0.0
0.0
0.005
0.03
0.0
0.01
0.01
0.0
0.2
0.0
0.3
0.08
0.005
0.09
0.01
0.06
0.02
0.2
0.1
0.05
0.1
0.0033333333333333335
0.07
0.01
0.15
0.0016666666666666668
0.21
0.1
0.14
0.03
0.04
0.04
0.005
0.0
0.01
0.00016666666666666666
0.08
0.07
0.015
0.1
0.08
0.005
0.12
0.02
0.05
0.005
0.08
0.005
0.07
0.1
0.05
0.02
0.03
0.01
0.0
0.0
0.005
0.07
0.0
0.01
0.01
0.005
0.1
0.0
0.02
0.1
0.0
0.2
0.0
0.05
0.04
0.01
0.3
0.0
0.0
0.21
0.0
0.03
0.04
0.04
0.02
0.005
0.01
0.4
0.02
0.03
0.0
0.2
0.008333333333333333
0.04
0.0016666666666666668
0.005
0.07
0.005
0.02
0.04
0.06
0.01
0.3
0.01
0.03
0.01
0.1
0.3
0.01
0.02
0.0
0.01
0.04
0.02
0.05
0.04
0.5
0.25
0.6
0.02
0.01
0.15
1.0
0.2
0.0
0.2
0.005
0.0
0.1
0.0
0.0033333333333333335
0.01
0.0
0.2
0.05
0.01
0.0
0.005
0.1
0.0
0.005
0.0016666666666666668
0.01
0.21
0.03
0.0
0.01
0.25
0.05
0.02
0.01
0.03
0.01
0.005
0.05
0.01
0.01
0.0
0.01
0.48
0.005
0.3
0.05
0.2
0.0
0.02
0.0
0.0008333333333333334
0.05
0.01
0.005
0.03
0.01
0.03
0.02
0.01
0.005
0.0
0.01
0.0025
0.1
0.0
0.2
0.005
0.005
0.04
0.04
0.06
0.01
0.1
0.015
0.02
0.2
0.25
0.01
0.04
0.02
0.02
0.005
0.0
0.1
0.0008333333333333334
0.01
0.005
0.03
0.0008333333333333334
0.0
0.0016666666666666668
0.0025
0.0
0.0025
0.02
0.0008333333333333334
0.0
0.0033333333333333335
0.42
0.0
0.1
0.0003333333333333333
0.5
0.2
0.05
0.01
0.0
0.07
0.0033333333333333335
0.3
0.1
0.25
0.005
0.01
0.0
0.0025
0.12
0.01
0.02
0.0
0.06
0.0
0.0016666666666666668
0.02
0.0025
0.05
0.15
0.15
0.01
0.0
0.008333333333333333
0.02
0.04
0.0
0.01
0.01
0.04
0.16
0.01
0.01
0.0
0.02
0.005
0.02
0.18
0.0
0.02
0.005
0.0075
0.02
0.2
0.0008333333333333334
0.0
0.01
0.02
0.01
0.005
0.01
0.03
0.01
0.0
0.01
0.07
0.01
0.02
0.03
0.15
0.08
0.01
0.1
0.0
0.01
0.01
0.01
0.12
0.01
0.04
0.0016666666666666668
0.01
0.07
0.05
0.3
0.015
0.01
0.0
0.1
0.05
0.0
0.01
0.02
0.0
0.05
0.02
0.0
0.0016666666666666668
0.14
0.0
0.0
0.0
0.05
0.08
0.05
0.02
0.0
0.0
0.0
0.05
0.1
0.12
0.02
0.3
0.0
0.05
0.4
0.01
0.01
0.03
0.01
0.2
0.07
0.0
0.05
0.0016666666666666668
0.07
0.03
0.12
0.0
0.0
0.15
0.1
0.01
0.01
0.02
0.005
0.05
0.0
0.01
0.04
0.0
0.0
0.0
0.0
0.08
0.04
0.0
0.0
0.0033333333333333335
0.02
0.01
0.0
0.3
0.05
0.005
0.015
0.12
0.08
0.0
0.04
0.006666666666666667
0.0016666666666666668
0.01
0.005
0.01
0.01
0.04
0.0
0.0
0.01
0.025
0.4
0.0
0.04
0.01
0.01
0.005
0.02
0.04
0.01
0.0
0.07
0.1
0.2
0.08
0.1
0.02
0.05
0.06
0.2
0.1
0.05
0.01
0.12
0.04
0.01
0.2
0.02
0.0
0.01
